	H800_swab_1	H800_swab_2	H801_swab_1	H802_swab_1	H802_swab_2	H803_swab_1	H803_swab_2	H804_swab_1	H804_swab_4	H805_swab_1	H805_swab_2	H806_swab_1	H806_swab_2	H807_swab_1	H807_swab_2	H809_swab_1	H809_swab_2	H810_swab_1	H813_swab_3	H813_swab_4	H814_chip	H814_chip_2	H815_chip	H817_chip	H817_swab_1	H817_swab_2	H818_swab_1	H818_swab_2	H819_swab_1	H819_swab_2	H820_swab_1	H820_swab_2	H821_chip	H821_swab_1	H821_swab_2	H822_swab_1	H822_swab_2	H823_chip	H823_swab_1	H825_swab_1	H825_swab_2	H827_chip	H827_swab_1	H827_swab_2	H831_chip	H831_chip_2	H831_swab_1	H831_swab_2	H833_swab_1	H834_swab_1	H834_swab_2	H835_chip	H835_chip_2	H837_swab_1	H837_swab_2	H838_chip	H840_chip	H840_swab_1	H840_swab_2	H841_chip	H841_swab_1	H841_swab_2
Stress proteins YciF, YciE	3783.5	1847.5	4795.5	248	377.5	1094.5	331	570	1225	1631	3934	2753.5	2393.5	1482	816	105	3173	1980.5	366	421.5	4112	682	1956	201.5	322	496	150	700	194	1680	524	173.5	2009.5	794	1204.5	521	447.5	111.5	658.5	1815.5	529	1268	1031	398.5	14	325.5	456.5	825	2282.5	791	1655	2530	739	1190	1825.5	1887.5	677.5	3315.5	2296.5	1541	3075.5	3349
Stress response and cell wall lysis cluster	1539	400	1523.5	54	85.5	139	77	193	147.5	704.5	1882	1294	865.5	531	609.5	16	519.5	693.5	105	115	0	10.5	95	2	41	133	27.5	23.5	25	510	62	42	11	251.5	421.5	65	51.5	5	148	18	23.5	1	10.5	143	0	281	15	50	663	26	24.5	8	7	6	37.5	2	3	1402	1538	2	1471	4028.5
Stringent Response, (p)ppGpp metabolism	94.3333333333333	105.666666666667	101	86.3333333333333	71	27.6666666666667	48.6666666666667	103	45	314.333333333333	221	107.666666666667	265.333333333333	179.666666666667	183.666666666667	63.6666666666667	577	76	104.333333333333	117.333333333333	222	51.6666666666667	121.333333333333	27.6666666666667	72.3333333333333	100	123.333333333333	25.3333333333333	62.6666666666667	78.3333333333333	87.6666666666666	83	86.6666666666667	66.3333333333333	168.666666666667	70.6666666666667	34.6666666666667	5.66666666666667	78.6666666666667	67.6666666666667	54.6666666666667	31.6666666666667	139.333333333333	132.666666666667	1.33333333333333	42	94.6666666666666	187.333333333333	149	53.3333333333333	79.6666666666667	150.666666666667	44	5.33333333333333	17	102	24.3333333333333	766.666666666667	564	68	336.666666666667	407.333333333333
Succinate dehydrogenase and Fumarate reductase cpmlexes	5240	4361.5	6375	1652.5	1922	4227	1331.5	2470.5	4178	5260.5	10371	9797	5916.5	5325	4282	1041	4656	8517.5	2289.5	2095.5	10140	2812	8969	1816	3006.5	2457	3044.5	2412.5	1412.5	4765.5	2432	1134.5	6335.5	3238	5492.5	2068	1424	330	1951	4769	1914.5	3571.5	2913.5	1503	35	1170.5	2168	3954.5	9363	2578.5	5142.5	6649	1977	4013	5426	5402.5	1995	18022	11087	3994.5	9106.5	10633.5
Sucrose to levan conversions	129	210	73	103	241	45	282	125	411	646	237	866	479	170	105	117	93	129	335	368	1295	133	285	11	199	210	490	71	153	190	353	112	2047	97	404	138	143	31	226	1335	472	1263	55	72	18	139	488	1009	231	374	279	320	91	42	29	755	626	2544	1339	1003	553	1373
Sugar-phosphate stress regulation	2	2	0	0	2	0	0	3	0	53	123	211	1074	0	0	0	2308	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	2	0	2	1	0	2	0	0	1	0	0	0	28	0	0	1	0	0	2	0	0	0	0	0	3952	1400	0	533	116
Sulfate assimilation related cluster	576.5	176	208	70	58.5	16	34.5	71	332.5	399	537	183.5	443.5	223	28.5	14	141	3258.5	47	84	9	4	14.5	6	30	91	36.5	14	10.5	3262	46.5	36.5	0	54	559	62.5	18.5	0	70	34	14	6	3	26	0	173.5	57.5	61	99.5	27	11.5	12	6	10	149.5	2	9	755	1359.5	457.5	1429.5	1504
Sulfate reduction-associated complexes	3	5	3	8	6.5	3	0.5	3	0	20.5	43	18	92.5	4	4.5	2	170	0	4	52.5	0	2	0	0	0	4	0	0	0	1	5	4	0	0	0	7.5	3	0	7.5	1	0	24	1.5	0	0	3.5	5.5	0	0	1	1.5	0	0	4	0	0	0	164	60	8	77.5	9
Sulfhydrogenase	6	17	6	26	56	5	2	10	9	4	6	0	0	12	6	0	9	3	60	36	3	1	4	0	11	52	9	6	5	6	2	13	7	8	9	46	20	0	67	29	17	0	2	0	0	13	19	31	23	4	12	0	0	0	8	0	0	0	163	0	308	24
Sulfoquinovose biosynthesis cluster	1456.5	1004	1218	459	624.5	2158.5	659	622.5	1005.5	1794.5	1650.5	2865	2365.5	2994	3491	383.5	1596.5	769.5	822.5	679	6063	1269.5	3523	953	705.5	604.5	874	1177.5	420	830	889.5	345	5250	557	1764.5	751	533	130	566	2985	1151	3181	1034	268	9.5	255	1328	2391.5	2021	1758	3237	3827	993.5	5559	6576.5	5059	1428.5	2294.5	1541	3182	2498	1907
Sulfur metabolism related cluster	8611.24999999999	7195.41666666667	10299.5476190476	4233.25	3725.92857142857	5411.30952380952	2067.28571428572	4131.84523809524	4651.20238095238	9117.33333333334	12305.0119047619	16232.8928571428	10372.1666666667	7458.61904761904	4741.90476190477	3338.17857142857	7423.23809523811	5469.58333333333	4677.19047619048	4518.52380952381	16816.4166666667	4444.19047619048	9734.48809523808	2675.46428571429	4964.57142857143	4674.78571428572	4833.44047619048	3762.09523809524	3145.97619047619	3847.09523809524	5112.51190476191	3335.92857142857	13473.2738095238	3610.70238095238	6118.15476190477	4196.13095238095	2470.96428571428	462.488095238095	3656.95238095238	9531.47619047619	4482.57142857143	8622.5238095238	6569.25	2773.67857142857	72	1546.10714285714	4828.52380952382	7800.67857142857	14887.8095238095	6135.79761904762	12744.4642857143	11689.2380952381	3347.14285714286	5541.70238095238	7356.59523809524	13160.1666666667	3658.02380952381	12187.4761904762	10001.3571428571	9673.90476190476	10394.9404761905	13228.5714285714
Sulfur transfer pathway CsdAEL	1022	750	1234	57	81	18	44	180	261	407	1563	1150	2489	159	89	16	4522	1360	71	112	0	6	21	6	22	131	13	20	21	925	11	31	5	415	571	79	66	4	122	28	31	0	4	7	0	245	13	9	401	30	33	3	4	1	39	0	6	5586	3238	88	2236	2078
Sulfur transport related cluster	904	267	1080	135.5	212	758	340	290	859.5	787.5	710.5	1285.5	817.5	1005.5	907	66.5	72	399	237	184.5	4917.5	993	2384	380.5	335.5	288.5	463	363.5	187.5	404.5	363	62.5	3071	181	581	229.5	168	113.5	252	1919.5	562	1653	272.5	49	16	104.5	382.5	916.5	726	724.5	1734	3048.5	881	863.5	1002	3096	915	1545.5	831	2066.5	835.5	964.5
Sulfurtransferase and Ssec cluster	916	234	1072	139.5	223	758	341	302	859.5	780.5	715.5	1284.5	821.5	1015.5	911	68.5	70	395	268	187.5	4967.5	1062	2766	442.5	398.5	297.5	550	361.5	187.5	405.5	360	62.5	3125	179	605	236.5	171	115.5	259	1921.5	562	1670	270.5	49	16	94.5	391.5	924.5	738	728.5	1739	3094.5	902	863.5	1004	3133	916	1244.5	815	2070.5	732.5	946.5
Sulphoglycolysis	15	7	0	2	6	4	2	6	0	391	177	25	6	0	0	0	8	0	0	6	62	343	2	19	3	8	3	0	0	6	0	1	12	1	3	4	1	0	10	2	0	1	0	0	0	31	2	2	0	2	0	27	9	7	0	2	0	18751	6115	1	182	18
TAM transport system	3363	6029	4187	113	237	256	178	457	2180	1598	5837	6680	6088	1022	262	33	7732	5078	179	246	1	8	324	3	54	319	36	48	114	2877	32	88	21	1262	1707	197	169	12	261	125	57	24	23	393	0	595	28	67	4079	52	33	15	16	12	50	0	12	13017	7019	28	6080	5265
TCA Cycle	24680.4	17338.7666666667	28806.8666666667	7575.49999999999	7851.15	11401.9666666667	5316.51666666666	9888.21666666667	16312.8333333333	20079.2500000001	34072.35	29695.0333333334	22289.4166666667	20456.2166666667	20095.9	6613.16666666667	21643.95	21932.6833333334	10483.0166666667	9853.26666666667	45783.7333333334	10386	31568.75	5400.86666666667	10755.0666666667	10653.7333333333	10724.4833333333	7253.05	6899.56666666667	17631.4666666667	10831.4166666667	6332.01666666667	24257.75	9769.79999999999	16238.5333333333	8872.21666666667	5763.41666666667	1244.75	8446.26666666667	19284.0666666667	8588.76666666666	15273.0333333333	10930.5166666667	5011.6	114.966666666667	4115.01666666666	8825.95	14225.9833333333	25513.5666666667	11310.2833333333	22374.6833333333	31509.5	9452.61666666667	11114.4166666667	14423.75	25338.15	7631.3	34818.5333333334	27113.6666666667	16821.5666666667	29841.0166666667	35468.5666666667
Tagatose utilization	77	114	53	101	176	29	41	91	613	570	210	325	400	243	73	70	81	19	252	284	372	173	960	107	275	200	598	23	58	103	561	39	16	36	1365	87	82	8	212	60	34	16	2869	43	0	36	992	1736	1044	74	29	102	19	2	6	26	19	9	122	27	284	132
Taurine and alkanesulfonate utilization as sulfur sources	2363.5	851.5	1209	206	280	150	410	372.5	921.5	2326	5317	3612	7635	2583.5	3761.5	79	10649	8837.5	356	328	3418	388	211	82	277	375	1047.5	78	300.5	7613.5	1140	168	2362	2711.5	5165.5	222.5	298	53	576.5	1456.5	509	259	3615.5	1172	7	1050.5	1915.5	3685	1361.5	803	1683	2399	662	30	204	1481	736	16934	10539.5	927	9173.5	10175
Teichuronic acid biosynthesis	15	22	23	8	5	3	10	27	4	126	47	38	31	48	303	2	7	273	8	15	4	1	17	0	14	16	4	2	0	2	175	7	56	2	53	9	6	0	13	103	13	122	3	3	1	19	62	109	16	180	505	22	2	0	3	42	26	22	35	41	151	60
Teicoplanin resistance in Staphylococci	0	0	0	31	2	2	0	2	1	2	0	0	0	0	0	10	0	0	0	1	0	0	0	0	4	0	0	0	0	2	0	0	0	2	1	0	0	0	2	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tetracycline resistance, all mechanisms	27.5	158.5	37.5	9	49	4	398.5	40.5	31	1139	153.5	866.5	1323	330.5	39.5	14	18	11	171.5	37	523.5	114	30.5	17	346	17	872	4	7	2	11	2	82.5	7.5	973.5	16	11	15	26	16	4.5	2	1600.5	52.5	0	24.5	1168	2215	1235.5	2	8	248.5	65	3	2	11.5	4.5	32.5	270.5	7	101.5	238
Tetracycline resistance, ribosomal protection type	0	0	0	0	19.5	0	0	0	0	1.5	0	3	0	0	0	0	0	0	0	4	3	0	2.5	0.5	0	1	0	1	0	0	0	0	0	0	0.5	0	1	0	0	1.5	0	0	0	0	0	3	0	0	0	0	1.5	0	0	0	1	0	0	0	0.5	4	1	0
Tetrathionate respiration	0	0	0	13	11	3	0	13	0	0	1	0	2	1	2	0	0	2	0	6	1	0	0	0	0	4	0	4	0	0	0	1	0	0	2	4	2	0	4	4	1	0	1	0	0	5	0	2	0	0	0	0	0	0	1	0	0	0	234	0	142	52
The Chv two-component regulatory system	5623.5	4200	7051.5	710.5	677.5	384	669	1120.5	1926.5	2310	4096.5	4185.5	3595.5	2914.5	2655.5	389.5	2032	2029.5	921.5	954.5	2643.5	548.5	2100.5	132	610	993.5	730.5	188	448	1066	942	510.5	1562	770.5	1410.5	686	532.5	77.5	970.5	1429.5	659	502.5	1149.5	762.5	4	378	839	1593.5	2840.5	761.5	1285	1683.5	460	40.5	65	1435.5	400.5	3590	3089.5	733	3163.5	3421
Thiamin, hydroxymethylpyrimidine selected transporters	75	108	133	17	68.5	9	80	33	478	361	105.5	168	161	155	67	15.5	13.5	6	7.5	54.5	238	187.5	37	3.5	45	24.5	341.5	3.5	45	54.5	68.5	2	37	4.5	257	15	11	2.5	9	7.5	5	4.5	2	22.5	0	19.5	339.5	859	783	4	13	95	20	0	4	28	3	14.5	122.5	6.5	17.5	93.5
Thiamin, thiazole, hydroxymethylpyrimidine salvage and uptake	3167	1395	3383.33333333333	683.666666666667	1542.83333333333	7184	1068	941.666666666667	1542.66666666667	4993	5129.16666666667	5974	7168	4423.33333333333	5216.66666666667	465.833333333333	6400.33333333333	2131	865.833333333333	799.5	7831	1685.83333333333	3410	2089.83333333333	2500.66666666667	782.833333333333	2460.83333333333	5275.83333333333	470	1420.16666666667	764.833333333333	284	9067.66666666666	829.5	2884.33333333333	1989.33333333333	1192.33333333333	270.5	648.333333333333	4273.83333333333	1538.66666666667	6576.16666666667	3067.33333333333	350.166666666667	56	724.833333333333	2656.16666666667	5631.33333333333	3987.66666666667	2162.33333333333	4925.33333333333	6304.66666666667	1681.66666666667	8363	11023.3333333333	6417	2224.66666666667	11205.1666666667	5772.5	5804.16666666667	5097.83333333333	6351.83333333333
Thiazole.oxazole-modified microcins	87	326	150	41	71	69	16.5	79.5	165	119.5	292.5	357.5	195	79	45.5	13	39	24.5	59	55.5	228.5	18.5	92	7	32.5	73	34	17.5	19	14.5	4.5	27.5	1171	40.5	39	73	35.5	14.5	87.5	434.5	193	88	8.5	152.5	3	26.5	70	307.5	142.5	565.5	1298	69.5	14	6.5	13	183.5	217	23	90.5	143.5	326	121.5
Thiocyanate hydrolase	290	190	176	73	110	190	23	201	105	132	173	32	145	254	59	11	29	1568	328	184	957	279	1031	368	68	205	26	20	35	290	24	34	286	529	546	75	77	21	162	229	109	457	8	161	2	48	19	53	16	27	21	844	233	39	22	836	68	448	190	445	187	327
Threonine anaerobic catabolism gene cluster	314.166666666666	125.666666666667	322.333333333333	78	101.166666666667	37.6666666666667	50.5	82.5000000000001	194.5	247.166666666667	576.333333333333	227.5	625.166666666667	166.833333333333	81.5	47.1666666666667	953.666666666667	409	130.166666666667	143.666666666667	358.166666666667	47	129.166666666667	14	124	117.166666666667	125.5	31.6666666666667	72.6666666666667	418.166666666667	125	73.6666666666667	35.3333333333333	237.5	207.666666666667	82.8333333333333	49.6666666666667	18.1666666666667	102	60.3333333333333	48.8333333333333	4	87.3333333333333	41.1666666666667	0	91.3333333333333	104.666666666667	177.5	118.666666666667	130.333333333333	274.166666666667	201	77.6666666666667	9.16666666666666	13	23	20.8333333333333	7280	2617.83333333333	31	751.666666666667	441
Threonine synthase cluster	1975.5	783.333333333334	2373.33333333333	525.833333333333	533.666666666667	604.833333333333	217.666666666667	632.333333333333	925.833333333333	976.499999999999	1556.5	1672.83333333333	1201	819.333333333333	709.166666666667	236.166666666667	1163	911.333333333333	493.833333333333	479.333333333334	1571.33333333333	430.5	1380	306	513.166666666667	555.666666666666	676.333333333334	375.833333333333	304.833333333333	653.166666666667	491	300.5	782.5	390	912	593.833333333333	290.5	60	427.833333333333	612.166666666667	453	754.333333333333	486.666666666667	226.833333333333	8	226.833333333333	472.166666666667	937.166666666667	1519.83333333333	378.333333333334	748.666666666667	1095	333.666666666667	631.333333333333	888.333333333333	863.166666666667	270.333333333333	1718.5	1344.5	854.5	1899.16666666667	1955
Threonylcarbamoyladenosine	1519.73333333333	616.033333333333	1991.36666666667	293.966666666666	420.333333333332	509	328.2	404.799999999999	674.633333333333	1265.23333333333	2285.9	1660.93333333334	1722.46666666667	1097.1	1183.03333333333	186.3	2005.26666666667	902.233333333333	505.599999999999	470.099999999999	2112.7	520.7	1765.9	330.333333333333	433.599999999999	436.366666666666	571.233333333333	312.866666666667	221.5	444.6	478.8	204	863.1	293.8	613.9	346.666666666666	254.866666666667	66.4666666666667	399.833333333333	521.2	288.866666666667	954.466666666667	556.333333333333	261.2	7.36666666666667	211.066666666667	449.8	914.900000000001	1534.23333333333	405.5	861.466666666667	1654.63333333333	510.7	454.233333333333	670.433333333333	1116.3	288.466666666667	3610.83333333333	1757.1	816.7	1588.26666666667	1715.2
Tmc complex	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tocopherols and tocotrienols (vitamin E) in plants and cyanobacteria	471	753	382.5	170	242.5	50.5	56.5	316	329.5	678	1818	1487.5	522	368	160	149	150.5	1657	480	435.5	722	411	1517	236	290.5	462	415.5	135.5	195	1300.5	118	195.5	140.5	687	708.5	241.5	221.5	42	407.5	322	119.5	70	234.5	203	1	213.5	266.5	566.5	1937	148	79.5	595	185	7	44.5	206.5	27	917.5	916.5	235.5	2039.5	1448.5
Tol-Pal Cell Envelope Complex	6073	3431	8115	237	485	558	226	759	1689	1302	8506	7754	4015	1087	458	75	5284	4839	620	811	136	44	841	9	208	769	120	107	178	2448	90	238	51	1288	2592	413	393	22	729	205	194	38	120	595	0	935	94	194	7841	189	120	186	48	19	191	93	22	11891	7146	115	7937	7692
Tolerance to colicin E2 and CreBC signal transduction system	539.5	132.5	658.5	20.5	30.5	5.5	10	45.5	40.5	77.5	589.5	91.5	201.5	49.5	16	7.5	293	231.5	15	29	2	4	10	2	7.5	20.5	6.5	3	21	145	6.5	15	6.5	91	58.5	24	19	1	51	14.5	10.5	1.5	5	58.5	1	63.5	5.5	18.5	20	12	3.5	5	0.5	1	2	6	5	600	310.5	2.5	728.5	696
Toluene 4-monooxygenase (T4MO)	16	3	6	2	6	13	0	15	1	0	0	0	6	0	3	2	1	2	71	10	0	0	12	1	6	11	0	4	1	0	2	2	0	1	0	2	7	0	12	2	0	5	0	0	0	7	11	2	0	5	2	0	0	3	0	0	2	10	25	4	59	48
TonB-ExbBD energy transducing system	140	37	46	6	32	0	14	35	8	106	536	281	1087	2	24	5	2248	11	16	19	0	2	1	0	7	23	8	8	8	3	2	8	0	5	4	16	15	0	26	55	1	0	1	0	0	115	2	1	7	4	6	0	0	2	0	0	2	3214	1154	15	846	821
Toxin co-regulated pilus	3	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
Toxin-Antitoxin MT1	96	218	101	66	72	282	63	143	119	169	194	43	95	168	50	16	33	291	160	142	2073	539	2127	274	53	131	20	16	35	185	10	23	582	47	176	64	47	47	119	381	107	346	5	17	7	29	20	67	103	196	179	1132	291	2	2	869	184	165	94	346	279	208
Toxin-Antitoxin system HigAB	348	297.5	713.5	102.5	202	533	91.5	273.5	944.5	1402	2678	1671	905.5	419	220	55	1343.5	248	284	211.5	2541	505.5	1024	298.5	138.5	241.5	133	59.5	90	115.5	83	48	1389	79	175.5	135.5	126	40	318	1067	296	625.5	15	29	11	133.5	96.5	209.5	2200	1522.5	4750.5	1147	275.5	18.5	21.5	878	534	732.5	684	2464	1227.5	1159.5
Toxin-antitoxin replicon stabilization systems	10	10.3333333333333	15	4	7	11	6	13.6666666666667	21.3333333333333	29.6666666666667	35	180.333333333333	337.666666666667	35	7	1.66666666666667	51	21	16	9.33333333333333	266.333333333333	132.333333333333	482.666666666667	64.6666666666667	12.6666666666667	12.3333333333333	13.6666666666667	2.66666666666667	0.333333333333333	8	2.66666666666667	2	25.3333333333333	7.33333333333333	35	9.66666666666667	5	6.33333333333333	11	5.33333333333333	3	7.66666666666667	2	1	0.333333333333333	18	0.666666666666667	5.33333333333333	210	14.6666666666667	24	101	27.6666666666667	0.666666666666667	0.666666666666667	10.3333333333333	1.33333333333333	5.33333333333333	43.6666666666667	21.3333333333333	111	155.666666666667
Trans-envelope signaling system VreARI in Pseudomonas	6	31	6	26	5	6	22	21	58	43	2140	3842	33	148	5	0	13	704	2	14	0	12	0	1	2	95	3	12	0	0	0	10	0	48	329	10	4	0	9	2	4	2	0	4	0	159	0	0	1	2	3	0	0	0	0	0	4	12	37	0	2899	248
Trans-translation by stalled ribosomes	190.333333333333	227.666666666667	250.333333333333	20	50.6666666666667	46.6666666666667	31.3333333333333	89.3333333333333	111.666666666667	175.333333333333	556.333333333333	523.333333333333	219.333333333333	80.3333333333333	29.6666666666667	6	283	235.666666666667	55.6666666666667	74	569	123	488	45	23	83.6666666666667	18.3333333333333	14.3333333333333	14.6666666666667	103	7.66666666666667	26.6666666666667	124	67	154	43	33.3333333333333	10.6666666666667	79	113	38.3333333333333	74.6666666666667	1	23.6666666666667	1.33333333333333	49	22	37	583	100.333333333333	195.666666666667	328.666666666667	104	1.66666666666667	10.3333333333333	186.666666666667	36	499	393.666666666667	106.666666666667	407	383.666666666667
Transcription elongation factors, archaeal	0	1	0	29	177	1388	1	29	0	36	2	17	41	42	7	5	5	0	0	4	0	17	0	237	249	9	25	703	1	0	0	0	443	0	0	237	177	0	3	375	95	1282	0	0	11	5	10	44	0	2	3	1	2	1612	2160	426	262	2	3	1054	86	13
Transcription factors, cyanobacterial RpoD-like sigma factors	1822	1299	2106.66666666667	249.333333333333	367.666666666666	180	219.666666666667	589.666666666666	827.666666666667	1039.33333333333	2453	2222	1356.66666666666	1075.33333333333	784.666666666667	92	1015	1658	520.666666666667	533.666666666667	6779.33333333332	1111.66666666667	3226.33333333334	357.666666666667	330.333333333333	633.666666666666	453.666666666667	95.3333333333333	227.333333333333	1456.66666666667	391.666666666667	160.333333333333	4991	593.333333333333	1860.33333333333	358	294.333333333333	140	621.000000000001	2375.66666666667	815.666666666666	1429.66666666667	244.333333333333	175.333333333333	15.6666666666667	385.333333333333	406.333333333333	834.333333333333	1455.66666666667	1416.66666666667	3360.33333333333	4098	1099	36.6666666666667	124.333333333333	3490	1122.66666666667	3716	3161.66666666667	1449	2685.33333333333	3961.66666666667
Transcriptional regulator AfsR	157	80	78	142	265	37	47	536	148	78	83	62	13	149	128	18	34	24	592	298	908	175	1334	673	1278	392	1045	33	57	70	105	57	94	36	17	122	93	20	289	96	81	192	11	13	0	20	95	53	84	67	123	233	55	12	39	90	20	35	20	41	41	24
Transcriptional regulators implicated in bedaquiline tolerance	0	0	0	0	0	0	0	4	2	0	2	0	0	1	0	0	0	0	5	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	2	0	0	0
Translation elongation factor G family	923.600000000001	1004.9	1115.6	422.299999999999	392.499999999999	165	612	654.6	1181.4	2084.9	2697.1	3784.2	2163.5	2098.5	814.8	283.6	1710	867.1	698.3	606.799999999999	3401	832.2	2344.5	289.3	576.499999999999	640.199999999999	1655.9	136.8	345.6	720.3	735.4	312.5	977.7	491.499999999999	3166.2	423.299999999999	275.7	107.3	528.999999999999	924.299999999999	405.599999999999	374.9	2574	213	4	251	2096.8	3578.5	4610	568.9	1009.2	2031.8	625.2	25.8	79.6000000000001	1145.5	270.8	3071.5	2290.2	473.2	1837.7	2679.2
Translation elongation factors, bacterial	13094.1833333334	7484.23333333332	16112.35	1965.21666666667	2577.75000000001	1388.58333333334	2020.41666666667	4005.35	7088.31666666665	7893.56666666665	17773.6	17649.6166666667	10649.4166666667	7356.08333333332	6567.46666666665	1223.93333333333	12108	7106.01666666666	3212.3	3619.13333333333	22731.5	5869.86666666666	17046.75	2094.38333333333	2391.83333333333	3814.7	2733.56666666667	663.216666666666	1778.18333333334	4228.55	2826.23333333333	1311.83333333334	8788.19999999999	2502.5	6093.7	2392.96666666667	1736.95000000001	694.55	3618.58333333333	6712.13333333333	2604.76666666667	3753.48333333333	2009.58333333333	1529.41666666667	47.3333333333333	1784.91666666667	2477.88333333333	4328.25	16742.6666666667	4348.06666666667	8918.53333333331	16366.7166666667	4628.2	177.383333333333	422.6	11530.6666666667	2520.96666666667	20866.25	14894.95	4361.53333333333	15533.3666666667	16858.45
Translation elongation factors, eukaryotic and archaeal	200.666666666667	781	146	1982.66666666667	1659.5	3980	161.5	1212.66666666667	912.666666666667	636.333333333333	117.833333333333	85.1666666666667	123.166666666667	504.666666666667	392.333333333333	1650.16666666667	765.166666666667	69.5	1567.66666666667	1488.5	2	53.8333333333333	20.8333333333333	767.666666666667	2388.66666666667	1642.33333333333	1227.66666666667	2889.33333333333	1426.83333333333	689	1502.66666666667	1476.83333333333	1070	1232	331.333333333333	2548.83333333333	1102.33333333333	7	718.5	1792.5	1635.66666666667	3667.33333333333	1531	712.333333333333	22.5	122.5	600.333333333333	405.666666666667	80.5	954.666666666667	1244.66666666667	1.5	1.5	4588	6212.83333333333	1124.66666666667	711	541.833333333333	45.6666666666667	3423	290.5	72.1666666666667
Translation initiation factors, bacterial	3431.16666666667	3495	4284.16666666667	837.333333333333	1124.33333333333	1287	905.666666666667	1414.66666666667	2517.5	3637.5	5942.83333333333	5074	3403.33333333333	2898.66666666667	2460.5	942.666666666667	3368.33333333333	2745.16666666667	1716.66666666667	1732.16666666667	7023.33333333333	1620.33333333333	5017.5	706.5	1570.16666666667	1474.16666666667	2011.66666666667	878.333333333334	1037.5	1923.33333333333	1741.83333333333	1000.5	2405.66666666667	1545.83333333333	2986.83333333333	1082.83333333333	778.5	145.666666666667	1361.16666666667	2316	835.333333333333	1664.83333333333	1859	886.666666666667	9	727.5	1631.5	2669.83333333333	4422.5	1172.33333333333	2069.16666666667	4566.66666666667	1365.16666666667	1085.16666666667	1657.66666666667	2926.5	715.666666666667	6381.33333333333	5622.83333333333	1811	5155.83333333333	6733.83333333333
